Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,zlayer,level
GET,10_19,1,0,74.42059507593513,74.42059507593513,74.42059507593513,74.42059507593513,1322889.0,z10,15
GET,10_21,1,0,87.05099672079086,87.05099672079086,87.05099672079086,87.05099672079086,1321988.0,z10,15
GET,12_12,1,0,59.1642539948225,59.1642539948225,59.1642539948225,59.1642539948225,350456.0,z10,15
GET,12_3,1,0,80.28332097455859,80.28332097455859,80.28332097455859,80.28332097455859,1310448.0,z10,15
GET,13_0,1,0,82.98287214711308,82.98287214711308,82.98287214711308,82.98287214711308,1406084.0,z10,15
GET,13_11,1,0,81.46259002387524,81.46259002387524,81.46259002387524,81.46259002387524,1296595.0,z10,15
GET,13_16,1,0,76.23428199440241,76.23428199440241,76.23428199440241,76.23428199440241,1361969.0,z10,15
GET,14_16,1,0,83.58742389827967,83.58742389827967,83.58742389827967,83.58742389827967,1378714.0,z10,15
GET,14_23,1,0,72.44584197178483,72.44584197178483,72.44584197178483,72.44584197178483,1324023.0,z10,15
GET,14_8,1,0,76.63225894793868,76.63225894793868,76.63225894793868,76.63225894793868,1370312.0,z10,15
GET,15_19,1,0,74.72713803872466,74.72713803872466,74.72713803872466,74.72713803872466,1310886.0,z10,15
GET,15_28,2,0,75.0,76.73218986019492,74.82960587367415,78.63477384671569,1383792.0,z10,15
GET,15_9,1,0,80.6456683203578,80.6456683203578,80.6456683203578,80.6456683203578,1296105.0,z10,15
GET,16_0,1,0,106.65871622040868,106.65871622040868,106.65871622040868,106.65871622040868,1408709.0,z10,15
GET,16_1,1,0,73.37457686662674,73.37457686662674,73.37457686662674,73.37457686662674,1360197.0,z10,15
GET,17_14,1,0,84.20757809653878,84.20757809653878,84.20757809653878,84.20757809653878,1365490.0,z10,15
GET,17_21,1,0,77.75299390777946,77.75299390777946,77.75299390777946,77.75299390777946,1301281.0,z10,15
GET,17_3,1,0,80.15784388408065,80.15784388408065,80.15784388408065,80.15784388408065,1308021.0,z10,15
GET,17_5,1,0,79.99900262802839,79.99900262802839,79.99900262802839,79.99900262802839,1301926.0,z10,15
GET,18_21,1,0,77.56774360314012,77.56774360314012,77.56774360314012,77.56774360314012,1324573.0,z10,15
GET,19_14,1,0,79.2239741422236,79.2239741422236,79.2239741422236,79.2239741422236,1390214.0,z10,15
GET,19_6,1,0,79.67496616765857,79.67496616765857,79.67496616765857,79.67496616765857,1361541.0,z10,15
GET,20_15,1,0,80.34207718446851,80.34207718446851,80.34207718446851,80.34207718446851,1318461.0,z10,15
GET,21_18,1,0,77.10517710074782,77.10517710074782,77.10517710074782,77.10517710074782,1363978.0,z10,15
