Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,zlayer,level
GET,10_13,1,0,74.30206192657351,74.30206192657351,74.30206192657351,74.30206192657351,1323052.0,z10,15
GET,10_15,1,0,95.98529012873767,95.98529012873767,95.98529012873767,95.98529012873767,1313681.0,z10,15
GET,10_22,1,0,82.85487303510308,82.85487303510308,82.85487303510308,82.85487303510308,1302916.0,z10,15
GET,11_22,1,0,76.23624335974455,76.23624335974455,76.23624335974455,76.23624335974455,1292477.0,z10,15
GET,12_27,1,0,84.36331432312727,84.36331432312727,84.36331432312727,84.36331432312727,1267922.0,z10,15
GET,12_9,2,0,49.49734918773174,64.11073147319257,49.49734918773174,78.7241137586534,1302914.0,z10,15
GET,13_4,1,0,78.15564703196287,78.15564703196287,78.15564703196287,78.15564703196287,1279483.0,z10,15
GET,14_16,1,0,75.39998274296522,75.39998274296522,75.39998274296522,75.39998274296522,1324528.0,z10,15
GET,14_6,1,0,72.29848485440016,72.29848485440016,72.29848485440016,72.29848485440016,1288461.0,z10,15
GET,15_3,1,0,73.30912305042148,73.30912305042148,73.30912305042148,73.30912305042148,1273307.0,z10,15
GET,16_6,1,0,71.50217983871698,71.50217983871698,71.50217983871698,71.50217983871698,1296219.0,z10,15
GET,17_20,1,0,73.84728267788887,73.84728267788887,73.84728267788887,73.84728267788887,1243602.0,z10,15
GET,18_13,1,0,78.44645483419299,78.44645483419299,78.44645483419299,78.44645483419299,1279542.0,z10,15
GET,18_16,1,0,77.66016572713852,77.66016572713852,77.66016572713852,77.66016572713852,1297621.0,z10,15
GET,19_20,1,0,84.24413483589888,84.24413483589888,84.24413483589888,84.24413483589888,1248573.0,z10,15
GET,20_24,1,0,79.01847921311855,79.01847921311855,79.01847921311855,79.01847921311855,1293890.0,z10,15
GET,21_27,1,0,73.43130791559815,73.43130791559815,73.43130791559815,73.43130791559815,1339518.0,z10,15
GET,22_19,1,0,93.49097916856408,93.49097916856408,93.49097916856408,93.49097916856408,1284430.0,z10,15
GET,22_7,1,0,77.5563227944076,77.5563227944076,77.5563227944076,77.5563227944076,1305298.0,z10,15
GET,22_9,1,0,71.87259988859296,71.87259988859296,71.87259988859296,71.87259988859296,1303420.0,z10,15
GET,23_11,1,0,73.62310402095318,73.62310402095318,73.62310402095318,73.62310402095318,1292295.0,z10,15
GET,23_14,1,0,82.62983290478587,82.62983290478587,82.62983290478587,82.62983290478587,1285801.0,z10,15
GET,23_24,1,0,79.4045808725059,79.4045808725059,79.4045808725059,79.4045808725059,1252035.0,z10,15
GET,24_15,1,0,95.80489993095398,95.80489993095398,95.80489993095398,95.80489993095398,1296843.0,z10,15
GET,24_7,1,0,78.04835494607687,78.04835494607687,78.04835494607687,78.04835494607687,1330272.0,z10,15
GET,25_10,1,0,101.22232604771852,101.22232604771852,101.22232604771852,101.22232604771852,1337908.0,z10,15
GET,25_11,1,0,75.33286232501268,75.33286232501268,75.33286232501268,75.33286232501268,1304435.0,z10,15
GET,25_15,1,0,71.00696116685867,71.00696116685867,71.00696116685867,71.00696116685867,1290726.0,z10,15
GET,26_10,1,0,72.28762982413173,72.28762982413173,72.28762982413173,72.28762982413173,1334582.0,z10,15
GET,26_13,1,0,78.0923361890018,78.0923361890018,78.0923361890018,78.0923361890018,1314375.0,z10,15
GET,26_18,1,0,80.55626042187214,80.55626042187214,80.55626042187214,80.55626042187214,1262456.0,z10,15
GET,26_9,1,0,72.79366906732321,72.79366906732321,72.79366906732321,72.79366906732321,1350939.0,z10,15
GET,27_20,1,0,81.13939501345158,81.13939501345158,81.13939501345158,81.13939501345158,1315319.0,z10,15
GET,28_19,1,0,81.34047174826264,81.34047174826264,81.34047174826264,81.34047174826264,1305413.0,z10,15
