Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,zlayer,level
GET,10_13,1,0,74.65641899034381,74.65641899034381,74.65641899034381,74.65641899034381,987167.0,z10,15
GET,10_17,1,0,74.97683819383383,74.97683819383383,74.97683819383383,74.97683819383383,980293.0,z10,15
GET,10_21,1,0,73.74248001724482,73.74248001724482,73.74248001724482,73.74248001724482,993311.0,z10,15
GET,11_11,1,0,69.838288705796,69.838288705796,69.838288705796,69.838288705796,957405.0,z10,15
GET,11_27,1,0,75.36552101373672,75.36552101373672,75.36552101373672,75.36552101373672,987825.0,z10,15
GET,12_26,1,0,73.40712007135153,73.40712007135153,73.40712007135153,73.40712007135153,953536.0,z10,15
GET,13_22,1,0,78.69807071983814,78.69807071983814,78.69807071983814,78.69807071983814,920700.0,z10,15
GET,13_26,1,0,68.10860522091389,68.10860522091389,68.10860522091389,68.10860522091389,932866.0,z10,15
GET,13_5,1,0,78.85615481063724,78.85615481063724,78.85615481063724,78.85615481063724,1011322.0,z10,15
GET,13_7,1,0,70.48386381939054,70.48386381939054,70.48386381939054,70.48386381939054,985723.0,z10,15
GET,14_0,1,0,72.85118708387017,72.85118708387017,72.85118708387017,72.85118708387017,1033130.0,z10,15
GET,14_10,1,0,69.76919481530786,69.76919481530786,69.76919481530786,69.76919481530786,956152.0,z10,15
GET,14_19,1,0,75.1666110008955,75.1666110008955,75.1666110008955,75.1666110008955,983662.0,z10,15
GET,14_2,1,0,78.03035341203213,78.03035341203213,78.03035341203213,78.03035341203213,964926.0,z10,15
GET,14_24,1,0,77.03035930171609,77.03035930171609,77.03035930171609,77.03035930171609,939749.0,z10,15
GET,16_24,1,0,77.72405492141843,77.72405492141843,77.72405492141843,77.72405492141843,950365.0,z10,15
GET,16_6,1,0,75.61921700835228,75.61921700835228,75.61921700835228,75.61921700835228,962906.0,z10,15
GET,16_9,1,0,71.34332414716482,71.34332414716482,71.34332414716482,71.34332414716482,1003197.0,z10,15
GET,17_0,1,0,74.24979330971837,74.24979330971837,74.24979330971837,74.24979330971837,1021302.0,z10,15
GET,17_19,1,0,73.30159889534116,73.30159889534116,73.30159889534116,73.30159889534116,986838.0,z10,15
GET,18_10,1,0,74.29133215919137,74.29133215919137,74.29133215919137,74.29133215919137,965545.0,z10,15
GET,19_12,1,0,70.77887700870633,70.77887700870633,70.77887700870633,70.77887700870633,946963.0,z10,15
GET,1_19,1,0,68.2735531590879,68.2735531590879,68.2735531590879,68.2735531590879,1015817.0,z10,15
GET,20_10,1,0,73.38280510157347,73.38280510157347,73.38280510157347,73.38280510157347,962887.0,z10,15
GET,20_26,1,0,71.17690332233906,71.17690332233906,71.17690332233906,71.17690332233906,975951.0,z10,15
GET,20_9,1,0,74.17266117408872,74.17266117408872,74.17266117408872,74.17266117408872,1000072.0,z10,15
GET,21_10,1,0,68.53565108031034,68.53565108031034,68.53565108031034,68.53565108031034,948151.0,z10,15
GET,21_23,1,0,75.46753901988268,75.46753901988268,75.46753901988268,75.46753901988268,982942.0,z10,15
GET,21_6,1,0,77.2155518643558,77.2155518643558,77.2155518643558,77.2155518643558,957433.0,z10,15
GET,22_19,1,0,76.49938482791185,76.49938482791185,76.49938482791185,76.49938482791185,1007043.0,z10,15
GET,22_20,1,0,73.42641381546855,73.42641381546855,73.42641381546855,73.42641381546855,974800.0,z10,15
GET,23_12,1,0,74.87758016213775,74.87758016213775,74.87758016213775,74.87758016213775,921226.0,z10,15
GET,23_3,1,0,74.54383699223399,74.54383699223399,74.54383699223399,74.54383699223399,1060666.0,z10,15
GET,24_4,1,0,70.48593973740935,70.48593973740935,70.48593973740935,70.48593973740935,641359.0,z10,15
GET,24_6,1,0,68.21009935811162,68.21009935811162,68.21009935811162,68.21009935811162,651255.0,z10,15
GET,24_7,1,0,67.90433870628476,67.90433870628476,67.90433870628476,67.90433870628476,747921.0,z10,15
GET,24_8,1,0,65.56486804038286,65.56486804038286,65.56486804038286,65.56486804038286,640004.0,z10,15
GET,25_15,1,0,74.36597719788551,74.36597719788551,74.36597719788551,74.36597719788551,1004020.0,z10,15
GET,26_17,1,0,70.39535185322165,70.39535185322165,70.39535185322165,70.39535185322165,1011611.0,z10,15
GET,26_9,1,0,67.41904141381383,67.41904141381383,67.41904141381383,67.41904141381383,452386.0,z10,15
GET,27_8,1,0,60.19442109391093,60.19442109391093,60.19442109391093,60.19442109391093,354774.0,z10,15
GET,2_10,1,0,73.57375603169203,73.57375603169203,73.57375603169203,73.57375603169203,929781.0,z10,15
GET,2_21,2,0,70.0,70.183478994295,69.7732400149107,70.5937179736793,996007.0,z10,15
GET,4_10,1,0,73.75419000163674,73.75419000163674,73.75419000163674,73.75419000163674,943323.0,z10,15
GET,4_16,1,0,68.80298303440213,68.80298303440213,68.80298303440213,68.80298303440213,919093.0,z10,15
GET,4_25,1,0,69.82780108228326,69.82780108228326,69.82780108228326,69.82780108228326,1064986.0,z10,15
GET,5_17,1,0,67.95981014147401,67.95981014147401,67.95981014147401,67.95981014147401,969460.0,z10,15
GET,5_18,1,0,74.89342335611582,74.89342335611582,74.89342335611582,74.89342335611582,917250.0,z10,15
GET,5_20,1,0,73.54887994006276,73.54887994006276,73.54887994006276,73.54887994006276,911167.0,z10,15
GET,6_23,1,0,71.7890253290534,71.7890253290534,71.7890253290534,71.7890253290534,980656.0,z10,15
GET,6_7,1,0,69.49242204427719,69.49242204427719,69.49242204427719,69.49242204427719,973646.0,z10,15
