Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,zlayer,level
GET,0_15,1,0,65.65847480669618,65.65847480669618,65.65847480669618,65.65847480669618,614541.0,z10,15
GET,0_16,1,0,73.65842303261161,73.65842303261161,73.65842303261161,73.65842303261161,707137.0,z10,15
GET,10_14,1,0,63.664205837994814,63.664205837994814,63.664205837994814,63.664205837994814,912922.0,z10,15
GET,10_2,1,0,63.664644956588745,63.664644956588745,63.664644956588745,63.664644956588745,442214.0,z10,15
GET,10_20,1,0,92.96753257513046,92.96753257513046,92.96753257513046,92.96753257513046,889300.0,z10,15
GET,10_24,1,0,78.87320499867201,78.87320499867201,78.87320499867201,78.87320499867201,858158.0,z10,15
GET,10_26,1,0,68.84340196847916,68.84340196847916,68.84340196847916,68.84340196847916,978279.0,z10,15
GET,10_27,1,0,80.49973007291555,80.49973007291555,80.49973007291555,80.49973007291555,914544.0,z10,15
GET,10_6,1,0,68.99755215272307,68.99755215272307,68.99755215272307,68.99755215272307,895340.0,z10,15
GET,10_8,1,0,69.54825576394796,69.54825576394796,69.54825576394796,69.54825576394796,907541.0,z10,15
GET,11_11,2,0,69.0813367255032,70.73818636126816,69.0813367255032,72.39503599703312,904681.0,z10,15
GET,11_16,1,0,66.27910817041993,66.27910817041993,66.27910817041993,66.27910817041993,819134.0,z10,15
GET,11_2,1,0,62.63805879279971,62.63805879279971,62.63805879279971,62.63805879279971,526506.0,z10,15
GET,11_21,1,0,69.32623591274023,69.32623591274023,69.32623591274023,69.32623591274023,840981.0,z10,15
GET,11_22,1,0,74.12094622850418,74.12094622850418,74.12094622850418,74.12094622850418,848794.0,z10,15
GET,11_24,1,0,67.09849694743752,67.09849694743752,67.09849694743752,67.09849694743752,778009.0,z10,15
GET,11_26,2,0,70.08139695972204,70.59506303630769,70.08139695972204,71.10872911289334,1076669.0,z10,15
GET,11_4,2,0,64.15307894349098,65.93689136207104,64.15307894349098,67.72070378065109,829062.0,z10,15
GET,11_5,1,0,69.25750337541103,69.25750337541103,69.25750337541103,69.25750337541103,770735.0,z10,15
GET,11_8,1,0,69.08608740195632,69.08608740195632,69.08608740195632,69.08608740195632,852549.0,z10,15
GET,11_9,1,0,68.10973724350333,68.10973724350333,68.10973724350333,68.10973724350333,816019.0,z10,15
GET,12_0,1,0,74.94883192703128,74.94883192703128,74.94883192703128,74.94883192703128,1074351.0,z10,15
GET,12_1,2,0,71.44441036507487,78.51585070602596,71.44441036507487,85.58729104697704,1113282.0,z10,15
GET,12_10,1,0,65.10230991989374,65.10230991989374,65.10230991989374,65.10230991989374,948571.0,z10,15
GET,12_14,2,0,67.0,67.43670417927206,66.64713006466627,68.22627829387784,908270.0,z10,15
GET,12_17,1,0,68.7435008585453,68.7435008585453,68.7435008585453,68.7435008585453,785808.0,z10,15
GET,12_23,1,0,64.52443497255445,64.52443497255445,64.52443497255445,64.52443497255445,648983.0,z10,15
GET,12_24,4,0,63.0,63.874900341033936,59.89411100745201,69.7431550361216,677199.0,z10,15
GET,12_26,1,0,70.97828574478626,70.97828574478626,70.97828574478626,70.97828574478626,1092270.0,z10,15
GET,12_3,1,0,73.23412969708443,73.23412969708443,73.23412969708443,73.23412969708443,847887.0,z10,15
GET,12_5,1,0,73.69300490245223,73.69300490245223,73.69300490245223,73.69300490245223,809969.0,z10,15
GET,12_6,2,0,67.0,69.22427657991648,66.9827158562839,71.46583730354905,857300.0,z10,15
GET,12_8,1,0,68.89927387237549,68.89927387237549,68.89927387237549,68.89927387237549,848801.0,z10,15
GET,13_1,2,0,71.0,70.91447059065104,70.60548895969987,71.2234522216022,1104886.0,z10,15
GET,13_11,1,0,29.87474575638771,29.87474575638771,29.87474575638771,29.87474575638771,836191.0,z10,15
GET,13_12,1,0,64.51709195971489,64.51709195971489,64.51709195971489,64.51709195971489,820328.0,z10,15
GET,13_15,1,0,66.80531008169055,66.80531008169055,66.80531008169055,66.80531008169055,810580.0,z10,15
GET,13_22,2,0,61.0,62.88984208367765,60.90686796233058,64.87281620502472,702072.0,z10,15
GET,13_25,1,0,69.29553300142288,69.29553300142288,69.29553300142288,69.29553300142288,849389.0,z10,15
GET,13_26,2,0,70.13118360191584,78.44611862674356,70.13118360191584,86.76105365157127,953108.0,z10,15
GET,13_4,1,0,64.71951678395271,64.71951678395271,64.71951678395271,64.71951678395271,899105.0,z10,15
GET,13_6,1,0,67.71528627723455,67.71528627723455,67.71528627723455,67.71528627723455,966626.0,z10,15
GET,13_7,1,0,69.69489622861147,69.69489622861147,69.69489622861147,69.69489622861147,827274.0,z10,15
GET,13_8,1,0,69.64902766048908,69.64902766048908,69.64902766048908,69.64902766048908,931953.0,z10,15
GET,13_9,1,0,69.67149069532752,69.67149069532752,69.67149069532752,69.67149069532752,814295.0,z10,15
GET,14_12,1,0,67.60482909157872,67.60482909157872,67.60482909157872,67.60482909157872,809072.0,z10,15
GET,14_14,1,0,66.42526667565107,66.42526667565107,66.42526667565107,66.42526667565107,853734.0,z10,15
GET,14_18,1,0,66.06855988502502,66.06855988502502,66.06855988502502,66.06855988502502,743542.0,z10,15
GET,14_2,1,0,62.954396940767765,62.954396940767765,62.954396940767765,62.954396940767765,738047.0,z10,15
GET,14_20,1,0,62.17097584158182,62.17097584158182,62.17097584158182,62.17097584158182,844851.0,z10,15
GET,14_24,1,0,63.66940401494503,63.66940401494503,63.66940401494503,63.66940401494503,878444.0,z10,15
GET,14_26,2,0,69.47231199592352,69.87474695779383,69.47231199592352,70.27718191966414,810828.0,z10,15
GET,14_27,1,0,68.62879171967506,68.62879171967506,68.62879171967506,68.62879171967506,874108.0,z10,15
GET,14_7,1,0,66.65306817740202,66.65306817740202,66.65306817740202,66.65306817740202,741893.0,z10,15
GET,15_10,1,0,64.00357000529766,64.00357000529766,64.00357000529766,64.00357000529766,843126.0,z10,15
GET,15_13,1,0,70.66924218088388,70.66924218088388,70.66924218088388,70.66924218088388,920887.0,z10,15
GET,15_14,1,0,66.50028377771378,66.50028377771378,66.50028377771378,66.50028377771378,824094.0,z10,15
GET,15_19,1,0,65.60715287923813,65.60715287923813,65.60715287923813,65.60715287923813,811024.0,z10,15
GET,15_21,1,0,66.69611390680075,66.69611390680075,66.69611390680075,66.69611390680075,808495.0,z10,15
GET,15_22,1,0,68.1686787866056,68.1686787866056,68.1686787866056,68.1686787866056,845535.0,z10,15
GET,15_23,1,0,67.36692320555449,67.36692320555449,67.36692320555449,67.36692320555449,770588.0,z10,15
GET,15_26,1,0,66.86315080150962,66.86315080150962,66.86315080150962,66.86315080150962,832245.0,z10,15
GET,15_8,2,0,66.0,68.76096245832741,65.5934507958591,71.92847412079573,897140.0,z10,15
GET,16_0,1,0,64.99290093779564,64.99290093779564,64.99290093779564,64.99290093779564,675102.0,z10,15
GET,16_1,1,0,73.71770590543747,73.71770590543747,73.71770590543747,73.71770590543747,750598.0,z10,15
GET,16_10,1,0,72.320104110986,72.320104110986,72.320104110986,72.320104110986,940671.0,z10,15
GET,16_11,1,0,67.46360706165433,67.46360706165433,67.46360706165433,67.46360706165433,817492.0,z10,15
GET,16_13,1,0,65.28033455833793,65.28033455833793,65.28033455833793,65.28033455833793,774212.0,z10,15
GET,16_15,1,0,72.98689102753997,72.98689102753997,72.98689102753997,72.98689102753997,877169.0,z10,15
GET,16_16,1,0,69.71655413508415,69.71655413508415,69.71655413508415,69.71655413508415,905413.0,z10,15
GET,16_18,1,0,70.37214329466224,70.37214329466224,70.37214329466224,70.37214329466224,723153.0,z10,15
GET,16_19,1,0,69.20035602524877,69.20035602524877,69.20035602524877,69.20035602524877,791916.0,z10,15
GET,16_24,1,0,63.040923327207565,63.040923327207565,63.040923327207565,63.040923327207565,838124.0,z10,15
GET,16_26,1,0,63.687232322990894,63.687232322990894,63.687232322990894,63.687232322990894,810520.0,z10,15
GET,16_3,1,0,71.9275800511241,71.9275800511241,71.9275800511241,71.9275800511241,996399.0,z10,15
GET,16_7,1,0,70.64647180959582,70.64647180959582,70.64647180959582,70.64647180959582,731074.0,z10,15
GET,16_8,1,0,68.54730704799294,68.54730704799294,68.54730704799294,68.54730704799294,899912.0,z10,15
GET,17_1,1,0,67.77804903686047,67.77804903686047,67.77804903686047,67.77804903686047,732292.0,z10,15
GET,17_13,1,0,63.41423373669386,63.41423373669386,63.41423373669386,63.41423373669386,738949.0,z10,15
GET,17_17,1,0,67.89113208651543,67.89113208651543,67.89113208651543,67.89113208651543,831318.0,z10,15
GET,17_19,2,0,73.47530126571655,75.363056268543,73.47530126571655,77.25081127136946,702604.0,z10,15
GET,17_20,1,0,64.97433315962553,64.97433315962553,64.97433315962553,64.97433315962553,679216.0,z10,15
GET,17_22,2,0,67.25693494081497,68.36984143592417,67.25693494081497,69.48274793103337,758016.0,z10,15
GET,17_27,2,0,63.0,66.48451462388039,62.53612600266933,70.43290324509144,735656.0,z10,15
