Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,zlayer,level
GET,0_11,1,0,79.16444027796388,79.16444027796388,79.16444027796388,79.16444027796388,1334648.0,z10,15
GET,10_15,1,0,75.89418208226562,75.89418208226562,75.89418208226562,75.89418208226562,1319621.0,z10,15
GET,10_19,1,0,74.32686723768711,74.32686723768711,74.32686723768711,74.32686723768711,1390699.0,z10,15
GET,10_20,1,0,74.23752266913652,74.23752266913652,74.23752266913652,74.23752266913652,1246903.0,z10,15
GET,10_4,1,0,75.86120907217264,75.86120907217264,75.86120907217264,75.86120907217264,1288026.0,z10,15
GET,10_6,1,0,79.70160618424416,79.70160618424416,79.70160618424416,79.70160618424416,1237913.0,z10,15
GET,10_8,1,0,71.55995210632682,71.55995210632682,71.55995210632682,71.55995210632682,1264557.0,z10,15
GET,11_14,1,0,75.5464038811624,75.5464038811624,75.5464038811624,75.5464038811624,1200971.0,z10,15
GET,11_3,1,0,74.14730591699481,74.14730591699481,74.14730591699481,74.14730591699481,1482800.0,z10,15
GET,12_0,1,0,83.4012869745493,83.4012869745493,83.4012869745493,83.4012869745493,1412537.0,z10,15
GET,12_12,1,0,69.93076903745532,69.93076903745532,69.93076903745532,69.93076903745532,1209093.0,z10,15
GET,12_15,1,0,72.42526207119226,72.42526207119226,72.42526207119226,72.42526207119226,1342122.0,z10,15
GET,12_18,1,0,72.4487123079598,72.4487123079598,72.4487123079598,72.4487123079598,1350248.0,z10,15
GET,12_19,1,0,80.13626281172037,80.13626281172037,80.13626281172037,80.13626281172037,1436509.0,z10,15
GET,12_22,1,0,85.5704671703279,85.5704671703279,85.5704671703279,85.5704671703279,1352398.0,z10,15
GET,12_24,1,0,71.65967067703605,71.65967067703605,71.65967067703605,71.65967067703605,1172344.0,z10,15
GET,12_26,2,0,71.41371769830585,84.71151883713901,71.41371769830585,98.00931997597218,1237271.0,z10,15
GET,12_27,1,0,74.08948708325624,74.08948708325624,74.08948708325624,74.08948708325624,1358775.0,z10,15
GET,12_5,1,0,75.94280410557985,75.94280410557985,75.94280410557985,75.94280410557985,1360745.0,z10,15
GET,12_6,1,0,80.36332204937935,80.36332204937935,80.36332204937935,80.36332204937935,1253775.0,z10,15
GET,13_11,2,0,50.10750563815236,60.30208384618163,50.10750563815236,70.4966620542109,1325618.0,z10,15
GET,13_12,1,0,74.34191228821874,74.34191228821874,74.34191228821874,74.34191228821874,1162219.0,z10,15
GET,13_16,1,0,75.84999082610011,75.84999082610011,75.84999082610011,75.84999082610011,1227712.0,z10,15
GET,13_22,1,0,79.16503120213747,79.16503120213747,79.16503120213747,79.16503120213747,1290666.0,z10,15
GET,13_25,1,0,72.26136792451143,72.26136792451143,72.26136792451143,72.26136792451143,1338103.0,z10,15
GET,13_28,1,0,72.6399882696569,72.6399882696569,72.6399882696569,72.6399882696569,1464130.0,z10,15
GET,13_4,1,0,73.79699824377894,73.79699824377894,73.79699824377894,73.79699824377894,1256485.0,z10,15
GET,13_7,1,0,75.24075172841549,75.24075172841549,75.24075172841549,75.24075172841549,1367597.0,z10,15
GET,13_8,1,0,82.40726217627525,82.40726217627525,82.40726217627525,82.40726217627525,1205159.0,z10,15
GET,14_24,1,0,77.40463875234127,77.40463875234127,77.40463875234127,77.40463875234127,1324671.0,z10,15
GET,14_25,1,0,74.50783206149936,74.50783206149936,74.50783206149936,74.50783206149936,1439153.0,z10,15
GET,14_27,1,0,76.49697037413716,76.49697037413716,76.49697037413716,76.49697037413716,1384436.0,z10,15
